[Epoch 1 | Batch 000 ] loss = 2.3838 L2 = 0.0000, Cosine = 1.0000
[Epoch 24 | Batch 008 ] loss = 0.4220 L2 = 0.6593, Cosine = -0.0576
[Epoch 24 | Batch 009 ] loss = 0.4866 L2 = 0.6582, Cosine = -0.0927
[Epoch 24 | Batch 010 ] loss = 0.4888 L2 = 0.6222, Cosine = 0.1001
[Epoch 24 | Batch 011 ] loss = 0.4460 L2 = 0.6612, Cosine = 0.0586
[Epoch 24 | Batch 012 ] loss = 0.4438 L2 = 0.6482, Cosine = 0.1097
[Epoch 24 | Batch 013 ] loss = 0.4323 L2 = 0.6519, Cosine = 0.0041
[Epoch 24 | Batch 014 ] loss = 0.4348 L2 = 0.6599, Cosine = -0.0065
[Epoch 24 | Batch 015 ] loss = 0.4422 L2 = 0.6569, Cosine = 0.0716
[Epoch 24 | Batch 016 ] loss = 0.4411 L2 = 0.6706, Cosine = -0.0079
[Epoch 24 | Batch 017 ] loss = 0.3954 L2 = 0.6882, Cosine = -0.0817
[Epoch 24 | Batch 018 ] loss = 0.4491 L2 = 0.6560, Cosine = 0.1075
[Epoch 24 | Batch 019 ] loss = 0.4648 L2 = 0.6747, Cosine = -0.0767
[Epoch 24 | Batch 020 ] loss = 0.4674 L2 = 0.6515, Cosine = 0.0709
[Epoch 24 | Batch 021 ] loss = 0.4338 L2 = 0.6820, Cosine = -0.0504
[Epoch 24 | Batch 022 ] loss = 0.4183 L2 = 0.6838, Cosine = 0.0112
[Epoch 24 | Batch 023 ] loss = 0.4811 L2 = 0.6725, Cosine = -0.1126
[Epoch 24 | Batch 024 ] loss = 0.3934 L2 = 0.7134, Cosine = -0.1907
[Epoch 24 | Batch 025 ] loss = 0.4226 L2 = 0.6786, Cosine = 0.0702
[Epoch 24 | Batch 026 ] loss = 0.3683 L2 = 0.6881, Cosine = -0.0747
[Epoch 24 | Batch 027 ] loss = 0.4447 L2 = 0.6685, Cosine = 0.0892
[Epoch 24 | Batch 028 ] loss = 0.3982 L2 = 0.6995, Cosine = -0.1721
[Epoch 24 | Batch 029 ] loss = 0.3773 L2 = 0.6895, Cosine = -0.1100
[Epoch 24 | Batch 030 ] loss = 0.3874 L2 = 0.7079, Cosine = -0.0934
[Epoch 24 | Batch 031 ] loss = 0.4119 L2 = 0.6825, Cosine = 0.0351
[Epoch 24 | Batch 032 ] loss = 0.3680 L2 = 0.7008, Cosine = 0.0232
[Epoch 24 | Batch 033 ] loss = 0.4325 L2 = 0.6888, Cosine = 0.0067
[Epoch 24 | Batch 034 ] loss = 0.4152 L2 = 0.6921, Cosine = -0.1185
[Epoch 24 | Batch 035 ] loss = 0.3991 L2 = 0.6616, Cosine = 0.1141
[Epoch 24 | Batch 036 ] loss = 0.3857 L2 = 0.7288, Cosine = -0.1013
[Epoch 24 | Batch 037 ] loss = 0.4053 L2 = 0.6676, Cosine = 0.1112
[Epoch 24 | Batch 038 ] loss = 0.3699 L2 = 0.6812, Cosine = -0.1734
[Epoch 24 | Batch 039 ] loss = 0.3917 L2 = 0.6995, Cosine = -0.1593
[Epoch 24 | Batch 040 ] loss = 0.4048 L2 = 0.6640, Cosine = -0.0530
[Epoch 24 | Batch 041 ] loss = 0.4227 L2 = 0.6988, Cosine = -0.0108
[Epoch 24 | Batch 042 ] loss = 0.4037 L2 = 0.6749, Cosine = -0.0001
[Epoch 24 | Batch 043 ] loss = 0.3338 L2 = 0.7000, Cosine = -0.0565
[Epoch 24 | Batch 044 ] loss = 0.3923 L2 = 0.6966, Cosine = 0.0483
[Epoch 24 | Batch 045 ] loss = 0.4541 L2 = 0.7070, Cosine = 0.0403
[Epoch 24 | Batch 046 ] loss = 0.4006 L2 = 0.6495, Cosine = 0.1787
[Epoch 24 | Batch 047 ] loss = 0.3773 L2 = 0.6613, Cosine = 0.0322
[Epoch 24 | Batch 048 ] loss = 0.3660 L2 = 0.6682, Cosine = -0.1559
[Epoch 24 | Batch 049 ] loss = 0.3901 L2 = 0.6893, Cosine = 0.0636
[Epoch 24 | Batch 050 ] loss = 0.3875 L2 = 0.6947, Cosine = -0.1117
[Epoch 24 | Batch 051 ] loss = 0.3791 L2 = 0.7167, Cosine = 0.0408
[Epoch 24 | Batch 052 ] loss = 0.3738 L2 = 0.6997, Cosine = -0.0427
[Epoch 24 | Batch 053 ] loss = 0.3999 L2 = 0.6830, Cosine = 0.1848
[Epoch 24 | Batch 054 ] loss = 0.4090 L2 = 0.6882, Cosine = 0.0077
[Epoch 24 | Batch 055 ] loss = 0.4563 L2 = 0.7036, Cosine = 0.0028
[Epoch 24 | Batch 056 ] loss = 0.3997 L2 = 0.6662, Cosine = 0.0559
[Epoch 24 | Batch 057 ] loss = 0.4166 L2 = 0.6905, Cosine = 0.0832
[Epoch 24 | Batch 058 ] loss = 0.4560 L2 = 0.6720, Cosine = 0.0307
[Epoch 24 | Batch 059 ] loss = 0.4208 L2 = 0.7654, Cosine = -0.1348
[Epoch 24 | Batch 060 ] loss = 0.4075 L2 = 0.7302, Cosine = -0.0102
[Epoch 24 | Batch 061 ] loss = 0.3851 L2 = 0.7050, Cosine = -0.0343
[Epoch 24 | Batch 062 ] loss = 0.4246 L2 = 0.7198, Cosine = 0.0340
[Epoch 24 | Batch 063 ] loss = 0.3758 L2 = 0.7022, Cosine = -0.1574
[Epoch 24 | Batch 064 ] loss = 0.4170 L2 = 0.7477, Cosine = -0.0021
[Epoch 24 | Batch 065 ] loss = 0.3991 L2 = 0.7288, Cosine = -0.0465
[Epoch 24 | Batch 066 ] loss = 0.4022 L2 = 0.6836, Cosine = 0.0363
[Epoch 24 | Batch 067 ] loss = 0.3558 L2 = 0.7134, Cosine = -0.0251
[Epoch 24 | Batch 068 ] loss = 0.3465 L2 = 0.7233, Cosine = -0.0942
[Epoch 24 | Batch 069 ] loss = 0.4781 L2 = 0.7458, Cosine = -0.0318
[Epoch 24 | Batch 070 ] loss = 0.3786 L2 = 0.7062, Cosine = -0.1419
[Epoch 24 | Batch 071 ] loss = 0.4228 L2 = 0.6951, Cosine = -0.1025
[Epoch 24 | Batch 072 ] loss = 0.3524 L2 = 0.6714, Cosine = -0.1188
[Epoch 24 | Batch 073 ] loss = 0.4201 L2 = 0.6984, Cosine = 0.0010
[Epoch 24 | Batch 074 ] loss = 0.4474 L2 = 0.6643, Cosine = 0.1789
[Epoch 24 | Batch 075 ] loss = 0.4095 L2 = 0.6746, Cosine = -0.0086
[Epoch 24 | Batch 076 ] loss = 0.3838 L2 = 0.6664, Cosine = 0.2211
[Epoch 24 | Batch 077 ] loss = 0.4203 L2 = 0.6725, Cosine = 0.2212
[Epoch 24 | Batch 078 ] loss = 0.3528 L2 = 0.7183, Cosine = 0.0935
[Epoch 24 | Batch 079 ] loss = 0.4103 L2 = 0.6867, Cosine = 0.1392
[Epoch 24 | Batch 080 ] loss = 0.3788 L2 = 0.6651, Cosine = 0.1552
[Epoch 24 | Batch 081 ] loss = 0.4300 L2 = 0.6987, Cosine = 0.0195
[Epoch 24 | Batch 082 ] loss = 0.4491 L2 = 0.7245, Cosine = -0.0498
[Epoch 24 | Batch 083 ] loss = 0.3533 L2 = 0.6677, Cosine = 0.0636
[Epoch 24 | Batch 084 ] loss = 0.3445 L2 = 0.6648, Cosine = -0.0507
[Epoch 24 | Batch 085 ] loss = 0.3880 L2 = 0.7348, Cosine = -0.1523
[Epoch 24 | Batch 086 ] loss = 0.3568 L2 = 0.7250, Cosine = -0.1208
[Epoch 24 | Batch 087 ] loss = 0.4417 L2 = 0.7444, Cosine = -0.2099
[Epoch 24 | Batch 088 ] loss = 0.3672 L2 = 0.7219, Cosine = -0.1114
[Epoch 24 | Batch 089 ] loss = 0.4226 L2 = 0.7243, Cosine = 0.0177
[Epoch 24 | Batch 090 ] loss = 0.3477 L2 = 0.7077, Cosine = -0.0564
[Epoch 24 | Batch 091 ] loss = 0.4033 L2 = 0.7297, Cosine = -0.0664
[Epoch 24 | Batch 092 ] loss = 0.4160 L2 = 0.7055, Cosine = -0.0334
[Epoch 24 | Batch 093 ] loss = 0.3473 L2 = 0.7185, Cosine = 0.0972
[Epoch 24 | Batch 094 ] loss = 0.3545 L2 = 0.7314, Cosine = -0.0999
[Epoch 24 | Batch 095 ] loss = 0.3591 L2 = 0.7462, Cosine = 0.0183
[Epoch 24 | Batch 096 ] loss = 0.3453 L2 = 0.7286, Cosine = 0.0650
[Epoch 24 | Batch 097 ] loss = 0.4260 L2 = 0.7183, Cosine = 0.1602
Epoch [24] Test Acc: 3.10% 
[Epoch 25 | Batch 000 ] loss = 0.5224 L2 = 0.6929, Cosine = -0.1030
[Epoch 25 | Batch 001 ] loss = 0.5375 L2 = 0.7505, Cosine = -0.1518
[Epoch 25 | Batch 002 ] loss = 0.5769 L2 = 0.7306, Cosine = -0.2492
[Epoch 25 | Batch 003 ] loss = 0.5494 L2 = 0.7136, Cosine = -0.2611
[Epoch 25 | Batch 004 ] loss = 0.6565 L2 = 0.7498, Cosine = 0.0513
[Epoch 25 | Batch 005 ] loss = 0.5135 L2 = 0.6990, Cosine = -0.0595
[Epoch 25 | Batch 006 ] loss = 0.4953 L2 = 0.6884, Cosine = -0.1098
[Epoch 25 | Batch 007 ] loss = 0.5877 L2 = 0.7056, Cosine = -0.1593
[Epoch 25 | Batch 008 ] loss = 0.5545 L2 = 0.6820, Cosine = -0.0807
[Epoch 25 | Batch 009 ] loss = 0.5727 L2 = 0.6608, Cosine = 0.0689
[Epoch 25 | Batch 010 ] loss = 0.5230 L2 = 0.7250, Cosine = -0.0523
[Epoch 25 | Batch 011 ] loss = 0.5462 L2 = 0.6984, Cosine = -0.0698
[Epoch 25 | Batch 012 ] loss = 0.4817 L2 = 0.7034, Cosine = -0.1310
[Epoch 25 | Batch 013 ] loss = 0.5526 L2 = 0.7159, Cosine = -0.0471
[Epoch 25 | Batch 014 ] loss = 0.6053 L2 = 0.6946, Cosine = -0.1424
[Epoch 25 | Batch 015 ] loss = 0.5356 L2 = 0.6645, Cosine = -0.0740
[Epoch 25 | Batch 016 ] loss = 0.5196 L2 = 0.6714, Cosine = -0.0697
[Epoch 25 | Batch 017 ] loss = 0.4579 L2 = 0.6887, Cosine = 0.0540
[Epoch 25 | Batch 018 ] loss = 0.5166 L2 = 0.6556, Cosine = 0.1190
[Epoch 25 | Batch 019 ] loss = 0.5360 L2 = 0.6828, Cosine = -0.0614
[Epoch 25 | Batch 020 ] loss = 0.4901 L2 = 0.6972, Cosine = -0.0526
[Epoch 25 | Batch 021 ] loss = 0.5399 L2 = 0.6425, Cosine = 0.0099
[Epoch 25 | Batch 022 ] loss = 0.5108 L2 = 0.6565, Cosine = 0.0266
[Epoch 25 | Batch 023 ] loss = 0.5626 L2 = 0.6633, Cosine = -0.0200
[Epoch 25 | Batch 024 ] loss = 0.5219 L2 = 0.6729, Cosine = -0.1074
[Epoch 25 | Batch 025 ] loss = 0.4605 L2 = 0.6864, Cosine = 0.0055
[Epoch 25 | Batch 026 ] loss = 0.4428 L2 = 0.6388, Cosine = -0.0265
[Epoch 25 | Batch 027 ] loss = 0.5163 L2 = 0.6598, Cosine = -0.1323
[Epoch 25 | Batch 028 ] loss = 0.5304 L2 = 0.6649, Cosine = -0.0624
[Epoch 25 | Batch 029 ] loss = 0.5327 L2 = 0.6686, Cosine = 0.1029
[Epoch 25 | Batch 030 ] loss = 0.5352 L2 = 0.6695, Cosine = -0.0343
[Epoch 25 | Batch 031 ] loss = 0.5570 L2 = 0.6487, Cosine = -0.0853
[Epoch 25 | Batch 032 ] loss = 0.5720 L2 = 0.6573, Cosine = -0.0119
[Epoch 25 | Batch 033 ] loss = 0.4842 L2 = 0.6607, Cosine = 0.0129
[Epoch 25 | Batch 034 ] loss = 0.5031 L2 = 0.6452, Cosine = 0.0977
[Epoch 25 | Batch 035 ] loss = 0.5082 L2 = 0.6844, Cosine = 0.0983
[Epoch 25 | Batch 036 ] loss = 0.4793 L2 = 0.6617, Cosine = -0.0935
[Epoch 25 | Batch 037 ] loss = 0.4875 L2 = 0.6682, Cosine = 0.0242
[Epoch 25 | Batch 038 ] loss = 0.5159 L2 = 0.6530, Cosine = 0.0891
[Epoch 25 | Batch 039 ] loss = 0.4660 L2 = 0.6946, Cosine = 0.0436
[Epoch 25 | Batch 040 ] loss = 0.4498 L2 = 0.6533, Cosine = -0.0217
[Epoch 25 | Batch 041 ] loss = 0.6330 L2 = 0.6810, Cosine = 0.1115
[Epoch 25 | Batch 042 ] loss = 0.4931 L2 = 0.6617, Cosine = 0.0541
[Epoch 25 | Batch 043 ] loss = 0.4867 L2 = 0.6506, Cosine = 0.2034
[Epoch 25 | Batch 044 ] loss = 0.5204 L2 = 0.6606, Cosine = 0.0296
[Epoch 25 | Batch 045 ] loss = 0.4386 L2 = 0.7207, Cosine = -0.0909
[Epoch 25 | Batch 046 ] loss = 0.5149 L2 = 0.6926, Cosine = 0.0355
[Epoch 25 | Batch 047 ] loss = 0.5114 L2 = 0.6897, Cosine = -0.0352
[Epoch 25 | Batch 048 ] loss = 0.5179 L2 = 0.7037, Cosine = -0.0561
[Epoch 25 | Batch 049 ] loss = 0.4620 L2 = 0.6897, Cosine = -0.1207
[Epoch 25 | Batch 050 ] loss = 0.4244 L2 = 0.7215, Cosine = -0.1017
[Epoch 25 | Batch 051 ] loss = 0.4988 L2 = 0.7720, Cosine = -0.1395
[Epoch 25 | Batch 052 ] loss = 0.4777 L2 = 0.6985, Cosine = -0.1640
[Epoch 25 | Batch 053 ] loss = 0.5013 L2 = 0.7033, Cosine = 0.1008
[Epoch 25 | Batch 054 ] loss = 0.5312 L2 = 0.6514, Cosine = -0.0752
[Epoch 25 | Batch 055 ] loss = 0.5507 L2 = 0.7162, Cosine = 0.0310
[Epoch 25 | Batch 056 ] loss = 0.5007 L2 = 0.6780, Cosine = -0.0891
[Epoch 25 | Batch 057 ] loss = 0.4813 L2 = 0.6697, Cosine = -0.0287
[Epoch 25 | Batch 058 ] loss = 0.4451 L2 = 0.7185, Cosine = 0.0312
[Epoch 25 | Batch 059 ] loss = 0.4792 L2 = 0.6904, Cosine = -0.0103
[Epoch 25 | Batch 060 ] loss = 0.4956 L2 = 0.6885, Cosine = 0.1519
[Epoch 25 | Batch 061 ] loss = 0.4956 L2 = 0.6598, Cosine = 0.1915
[Epoch 25 | Batch 062 ] loss = 0.4890 L2 = 0.6910, Cosine = -0.0697
[Epoch 25 | Batch 063 ] loss = 0.4721 L2 = 0.6936, Cosine = 0.0665
[Epoch 25 | Batch 064 ] loss = 0.4282 L2 = 0.7039, Cosine = 0.0052
[Epoch 25 | Batch 065 ] loss = 0.4801 L2 = 0.6866, Cosine = 0.1454
[Epoch 25 | Batch 066 ] loss = 0.4922 L2 = 0.6956, Cosine = 0.0281
[Epoch 25 | Batch 067 ] loss = 0.5575 L2 = 0.6688, Cosine = 0.0992
[Epoch 25 | Batch 068 ] loss = 0.4703 L2 = 0.7144, Cosine = -0.1318
[Epoch 25 | Batch 069 ] loss = 0.4500 L2 = 0.7154, Cosine = -0.1195
[Epoch 25 | Batch 070 ] loss = 0.5955 L2 = 0.7302, Cosine = 0.0076
[Epoch 25 | Batch 071 ] loss = 0.4677 L2 = 0.7002, Cosine = -0.0285
[Epoch 25 | Batch 072 ] loss = 0.5298 L2 = 0.7300, Cosine = 0.0495
[Epoch 25 | Batch 073 ] loss = 0.5019 L2 = 0.7227, Cosine = -0.0186
[Epoch 25 | Batch 074 ] loss = 0.4502 L2 = 0.6797, Cosine = 0.0136
[Epoch 25 | Batch 075 ] loss = 0.4520 L2 = 0.7374, Cosine = 0.0554
[Epoch 25 | Batch 076 ] loss = 0.4631 L2 = 0.6915, Cosine = -0.0976
[Epoch 25 | Batch 077 ] loss = 0.4406 L2 = 0.7031, Cosine = 0.0534
[Epoch 25 | Batch 078 ] loss = 0.4664 L2 = 0.7288, Cosine = 0.1667
[Epoch 25 | Batch 079 ] loss = 0.4864 L2 = 0.7193, Cosine = -0.0539
[Epoch 25 | Batch 080 ] loss = 0.4847 L2 = 0.7280, Cosine = -0.1014
[Epoch 25 | Batch 081 ] loss = 0.4520 L2 = 0.7112, Cosine = 0.1404
[Epoch 25 | Batch 082 ] loss = 0.4202 L2 = 0.7248, Cosine = 0.0446
[Epoch 25 | Batch 083 ] loss = 0.5314 L2 = 0.7053, Cosine = -0.0272
[Epoch 25 | Batch 084 ] loss = 0.4046 L2 = 0.7197, Cosine = -0.0429
[Epoch 25 | Batch 085 ] loss = 0.4836 L2 = 0.6984, Cosine = -0.0273
[Epoch 25 | Batch 086 ] loss = 0.5080 L2 = 0.7322, Cosine = 0.0428
[Epoch 25 | Batch 087 ] loss = 0.5353 L2 = 0.7246, Cosine = 0.0328
[Epoch 25 | Batch 088 ] loss = 0.4652 L2 = 0.7140, Cosine = -0.1084
[Epoch 25 | Batch 089 ] loss = 0.4522 L2 = 0.6980, Cosine = -0.0418
[Epoch 25 | Batch 090 ] loss = 0.4671 L2 = 0.7105, Cosine = -0.1636
[Epoch 25 | Batch 091 ] loss = 0.4016 L2 = 0.7568, Cosine = -0.2209
[Epoch 25 | Batch 092 ] loss = 0.5475 L2 = 0.7188, Cosine = -0.1645
[Epoch 25 | Batch 093 ] loss = 0.5233 L2 = 0.7078, Cosine = 0.0086
[Epoch 25 | Batch 094 ] loss = 0.4409 L2 = 0.7013, Cosine = 0.0948
[Epoch 25 | Batch 095 ] loss = 0.4200 L2 = 0.6855, Cosine = -0.0470
[Epoch 25 | Batch 096 ] loss = 0.4554 L2 = 0.6846, Cosine = -0.0381
[Epoch 25 | Batch 097 ] loss = 0.4849 L2 = 0.7229, Cosine = 0.1340
Epoch [25] Test Acc: 3.27% 
[Epoch 26 | Batch 000 ] loss = 0.5554 L2 = 0.7456, Cosine = -0.3349
[Epoch 26 | Batch 001 ] loss = 0.5096 L2 = 0.7289, Cosine = -0.1774
[Epoch 26 | Batch 002 ] loss = 0.5841 L2 = 0.6948, Cosine = -0.1688
[Epoch 26 | Batch 003 ] loss = 0.5828 L2 = 0.6907, Cosine = -0.1081
[Epoch 26 | Batch 004 ] loss = 0.5461 L2 = 0.6947, Cosine = -0.1607
[Epoch 26 | Batch 005 ] loss = 0.5422 L2 = 0.7100, Cosine = -0.0494
[Epoch 26 | Batch 006 ] loss = 0.5044 L2 = 0.6810, Cosine = -0.1290
[Epoch 26 | Batch 007 ] loss = 0.5399 L2 = 0.6654, Cosine = -0.0823
[Epoch 26 | Batch 008 ] loss = 0.4713 L2 = 0.6917, Cosine = -0.1190
[Epoch 26 | Batch 009 ] loss = 0.4251 L2 = 0.6946, Cosine = -0.2556
[Epoch 26 | Batch 010 ] loss = 0.5474 L2 = 0.7186, Cosine = -0.0589
[Epoch 26 | Batch 011 ] loss = 0.5380 L2 = 0.7045, Cosine = 0.0091
[Epoch 26 | Batch 012 ] loss = 0.5486 L2 = 0.6531, Cosine = 0.0743
[Epoch 26 | Batch 013 ] loss = 0.5047 L2 = 0.6875, Cosine = 0.0740
[Epoch 26 | Batch 014 ] loss = 0.4340 L2 = 0.6910, Cosine = -0.0831
[Epoch 26 | Batch 015 ] loss = 0.4517 L2 = 0.6605, Cosine = -0.0244
[Epoch 26 | Batch 016 ] loss = 0.4489 L2 = 0.6908, Cosine = -0.1275
[Epoch 26 | Batch 017 ] loss = 0.5060 L2 = 0.6838, Cosine = 0.1035
[Epoch 26 | Batch 018 ] loss = 0.5331 L2 = 0.6604, Cosine = 0.0867
[Epoch 26 | Batch 019 ] loss = 0.5247 L2 = 0.7304, Cosine = -0.0300
[Epoch 26 | Batch 020 ] loss = 0.4897 L2 = 0.6878, Cosine = -0.1084
[Epoch 26 | Batch 021 ] loss = 0.4561 L2 = 0.6525, Cosine = -0.0110
[Epoch 26 | Batch 022 ] loss = 0.4966 L2 = 0.6952, Cosine = 0.0286
[Epoch 26 | Batch 023 ] loss = 0.4632 L2 = 0.6589, Cosine = -0.1437
[Epoch 26 | Batch 024 ] loss = 0.4415 L2 = 0.6291, Cosine = -0.0743
[Epoch 26 | Batch 025 ] loss = 0.4586 L2 = 0.7130, Cosine = -0.0733
[Epoch 26 | Batch 026 ] loss = 0.4507 L2 = 0.6867, Cosine = -0.0280
[Epoch 26 | Batch 027 ] loss = 0.4187 L2 = 0.6952, Cosine = -0.0299
[Epoch 26 | Batch 028 ] loss = 0.4218 L2 = 0.6732, Cosine = -0.0771
[Epoch 26 | Batch 029 ] loss = 0.5078 L2 = 0.6335, Cosine = 0.0180
[Epoch 26 | Batch 030 ] loss = 0.4560 L2 = 0.6769, Cosine = 0.0096
[Epoch 26 | Batch 031 ] loss = 0.4815 L2 = 0.6429, Cosine = 0.0133
[Epoch 26 | Batch 032 ] loss = 0.3939 L2 = 0.6764, Cosine = 0.1043
[Epoch 26 | Batch 033 ] loss = 0.4552 L2 = 0.6758, Cosine = 0.0324
[Epoch 26 | Batch 034 ] loss = 0.4317 L2 = 0.6776, Cosine = -0.1246
[Epoch 26 | Batch 035 ] loss = 0.4601 L2 = 0.6814, Cosine = -0.1017
[Epoch 26 | Batch 036 ] loss = 0.5355 L2 = 0.7324, Cosine = 0.0621
[Epoch 26 | Batch 037 ] loss = 0.5393 L2 = 0.6828, Cosine = 0.0041
[Epoch 26 | Batch 038 ] loss = 0.4894 L2 = 0.6911, Cosine = -0.0642
[Epoch 26 | Batch 039 ] loss = 0.4398 L2 = 0.7340, Cosine = 0.0466
[Epoch 26 | Batch 040 ] loss = 0.4412 L2 = 0.6849, Cosine = -0.0365
[Epoch 26 | Batch 041 ] loss = 0.4541 L2 = 0.7356, Cosine = 0.0863
[Epoch 26 | Batch 042 ] loss = 0.4534 L2 = 0.7206, Cosine = 0.0088
[Epoch 26 | Batch 043 ] loss = 0.4348 L2 = 0.6767, Cosine = -0.0796
[Epoch 26 | Batch 044 ] loss = 0.5255 L2 = 0.7348, Cosine = -0.0602
[Epoch 26 | Batch 045 ] loss = 0.4527 L2 = 0.6858, Cosine = 0.1308
[Epoch 26 | Batch 046 ] loss = 0.4508 L2 = 0.6786, Cosine = 0.1352
[Epoch 26 | Batch 047 ] loss = 0.4751 L2 = 0.6555, Cosine = 0.0956
[Epoch 26 | Batch 048 ] loss = 0.4741 L2 = 0.7094, Cosine = 0.0836
[Epoch 26 | Batch 049 ] loss = 0.4173 L2 = 0.7110, Cosine = 0.2915
[Epoch 26 | Batch 050 ] loss = 0.4261 L2 = 0.7286, Cosine = 0.0011
[Epoch 26 | Batch 051 ] loss = 0.4591 L2 = 0.7078, Cosine = -0.0269
[Epoch 26 | Batch 052 ] loss = 0.4465 L2 = 0.6920, Cosine = -0.0573
[Epoch 26 | Batch 053 ] loss = 0.4538 L2 = 0.7331, Cosine = 0.0544
[Epoch 26 | Batch 054 ] loss = 0.4862 L2 = 0.7389, Cosine = 0.0193
[Epoch 26 | Batch 055 ] loss = 0.4409 L2 = 0.7257, Cosine = -0.1308
[Epoch 26 | Batch 056 ] loss = 0.4791 L2 = 0.7057, Cosine = -0.0137
[Epoch 26 | Batch 057 ] loss = 0.4647 L2 = 0.7169, Cosine = -0.1541
[Epoch 26 | Batch 058 ] loss = 0.4502 L2 = 0.7295, Cosine = 0.0897
[Epoch 26 | Batch 059 ] loss = 0.4972 L2 = 0.6685, Cosine = -0.1278
[Epoch 26 | Batch 060 ] loss = 0.4403 L2 = 0.7448, Cosine = -0.1005
[Epoch 26 | Batch 061 ] loss = 0.4492 L2 = 0.7089, Cosine = -0.0072
[Epoch 26 | Batch 062 ] loss = 0.4612 L2 = 0.7176, Cosine = 0.0433
[Epoch 26 | Batch 063 ] loss = 0.4560 L2 = 0.7173, Cosine = -0.0261
[Epoch 26 | Batch 064 ] loss = 0.4885 L2 = 0.7555, Cosine = 0.0078
[Epoch 26 | Batch 065 ] loss = 0.4419 L2 = 0.7053, Cosine = -0.1080
[Epoch 26 | Batch 066 ] loss = 0.4377 L2 = 0.7280, Cosine = -0.0714
[Epoch 26 | Batch 067 ] loss = 0.4886 L2 = 0.7961, Cosine = -0.2448
[Epoch 26 | Batch 068 ] loss = 0.4461 L2 = 0.6897, Cosine = -0.1435
[Epoch 26 | Batch 069 ] loss = 0.4924 L2 = 0.7273, Cosine = 0.0948
[Epoch 26 | Batch 070 ] loss = 0.3846 L2 = 0.6730, Cosine = 0.0484
[Epoch 26 | Batch 071 ] loss = 0.4326 L2 = 0.6977, Cosine = 0.0862
[Epoch 26 | Batch 072 ] loss = 0.4557 L2 = 0.6996, Cosine = 0.1064
[Epoch 26 | Batch 073 ] loss = 0.4339 L2 = 0.7269, Cosine = 0.1433
[Epoch 26 | Batch 074 ] loss = 0.4679 L2 = 0.7341, Cosine = 0.1165
[Epoch 26 | Batch 075 ] loss = 0.3729 L2 = 0.7293, Cosine = -0.0880
[Epoch 26 | Batch 076 ] loss = 0.4262 L2 = 0.6872, Cosine = 0.1049
[Epoch 26 | Batch 077 ] loss = 0.4383 L2 = 0.7462, Cosine = 0.0866
[Epoch 26 | Batch 078 ] loss = 0.4651 L2 = 0.7453, Cosine = -0.0134
[Epoch 26 | Batch 079 ] loss = 0.4023 L2 = 0.7291, Cosine = -0.0964
[Epoch 26 | Batch 080 ] loss = 0.4473 L2 = 0.6941, Cosine = 0.0582
[Epoch 26 | Batch 081 ] loss = 0.4092 L2 = 0.7436, Cosine = -0.1146
[Epoch 26 | Batch 082 ] loss = 0.4413 L2 = 0.7004, Cosine = 0.1752
[Epoch 26 | Batch 083 ] loss = 0.4029 L2 = 0.7295, Cosine = 0.1376
[Epoch 26 | Batch 084 ] loss = 0.4363 L2 = 0.7339, Cosine = -0.0297
[Epoch 26 | Batch 085 ] loss = 0.4073 L2 = 0.7430, Cosine = 0.0287
[Epoch 26 | Batch 086 ] loss = 0.4734 L2 = 0.7191, Cosine = 0.2329
[Epoch 26 | Batch 087 ] loss = 0.4152 L2 = 0.7136, Cosine = -0.0869
[Epoch 26 | Batch 088 ] loss = 0.3705 L2 = 0.7449, Cosine = -0.1297
[Epoch 26 | Batch 089 ] loss = 0.4662 L2 = 0.7736, Cosine = -0.0183
[Epoch 26 | Batch 090 ] loss = 0.4422 L2 = 0.7355, Cosine = -0.0785
[Epoch 26 | Batch 091 ] loss = 0.4255 L2 = 0.7857, Cosine = -0.2144
[Epoch 26 | Batch 092 ] loss = 0.4286 L2 = 0.6994, Cosine = -0.2103
[Epoch 26 | Batch 093 ] loss = 0.4626 L2 = 0.7106, Cosine = 0.1210
[Epoch 26 | Batch 094 ] loss = 0.4429 L2 = 0.7672, Cosine = -0.1938
[Epoch 26 | Batch 095 ] loss = 0.4352 L2 = 0.7239, Cosine = -0.1469
[Epoch 26 | Batch 096 ] loss = 0.4351 L2 = 0.7609, Cosine = 0.0448
[Epoch 26 | Batch 097 ] loss = 0.4602 L2 = 0.8089, Cosine = 0.1564
Epoch [26] Test Acc: 3.95% 
[Epoch 27 | Batch 000 ] loss = 0.4331 L2 = 0.6768, Cosine = -0.2621
[Epoch 27 | Batch 001 ] loss = 0.5042 L2 = 0.7489, Cosine = -0.3049
[Epoch 27 | Batch 002 ] loss = 0.6277 L2 = 0.7243, Cosine = -0.1976
[Epoch 27 | Batch 003 ] loss = 0.4621 L2 = 0.7671, Cosine = -0.3746
[Epoch 27 | Batch 004 ] loss = 0.5595 L2 = 0.7600, Cosine = -0.2215
[Epoch 27 | Batch 005 ] loss = 0.5985 L2 = 0.7427, Cosine = -0.2660
[Epoch 27 | Batch 006 ] loss = 0.5024 L2 = 0.6948, Cosine = -0.2759
[Epoch 27 | Batch 007 ] loss = 0.4602 L2 = 0.7045, Cosine = -0.1409
[Epoch 27 | Batch 008 ] loss = 0.4019 L2 = 0.6909, Cosine = -0.1008
